"id","ticker_id","ticker_symbol","open_pct_of_previous_high","price_date","trade_date","position","price","value"
58616,4520,"NR",1.080060423,"2011-02-18","2011-02-22","SELL",6.864,96.0
61969,4520,"NR",1.036363636,"2011-09-27","2011-09-28","SELL",6.5664,96.0
63345,4520,"NR",1.024249423,"2011-10-27","2011-11-01","SELL",8.5152,96.0
65143,4520,"NR",1.028503563,"2011-11-30","2011-12-02","SELL",9.3528,108.0
71353,4520,"NR",1.020151134,"2013-01-02","2013-01-14","SELL",7.776,96.0
28258,4547,"NRF",1.023842917,"2007-05-10","2007-05-18","SELL",14.016,96.0
28854,4547,"NRF",1.027216174,"2007-07-03","2007-07-10","SELL",12.6816,96.0
30056,4547,"NRF",1.054979253,"2007-08-17","2007-08-22","SELL",10.9836,108.0
30374,4547,"NRF",1.030937216,"2007-08-23","2007-08-24","SELL",10.8768,96.0
33548,4547,"NRF",1.026184539,"2008-03-24","2008-03-25","SELL",8.8884,108.0
45204,4547,"NRF",1.032467532,"2009-03-11","2009-03-12","SELL",1.7172,108.0
45350,4547,"NRF",1.02173913,"2009-03-13","2009-03-16","SELL",2.0304,108.0
45653,4547,"NRF",1.030973451,"2009-03-19","2009-03-20","SELL",2.2368,96.0
46434,4547,"NRF",1.297709924,"2009-04-02","2009-04-03","SELL",3.19,93.823529411764705882352941176
47035,4547,"NRF",1.026229508,"2009-04-09","2009-04-13","SELL",3.3804,108.0
47927,4547,"NRF",1.021212121,"2009-05-05","2009-05-06","SELL",3.2352,96.0
48813,4547,"NRF",1.030120482,"2009-06-01","2009-06-02","SELL",3.2832,96.0
49275,4547,"NRF",1.021276596,"2009-06-19","2009-06-22","SELL",2.72,94.444444444444444444444444445
55425,4547,"NRF",1.02310231,"2010-05-26","2010-06-04","SELL",2.976,96.0
56136,4547,"NRF",1.02310231,"2010-07-21","2010-07-26","SELL",3.348,108.0
56745,4547,"NRF",1.020231214,"2010-09-03","2010-09-17","SELL",3.58,101.41643059490084985835694051
58679,4547,"NRF",1.023076923,"2011-02-24","2011-02-25","SELL",5.7456,108.0
58886,4547,"NRF",1.037243948,"2011-03-11","2011-03-14","SELL",5.3472,96.0
63793,4547,"NRF",1.082706767,"2011-11-03","2011-11-16","SELL",4.36,100.925925925925925925925925926
64297,4547,"NRF",1.028708134,"2011-11-28","2011-12-09","SELL",4.5,104.651162790697674418604651163
66757,4547,"NRF",1.0228471,"2012-02-17","2012-02-22","SELL",5.53,95.017182130584192439862542955
67577,4547,"NRF",1.033333333,"2012-05-03","2012-05-04","SELL",5.6544,96.0
13610,4553,"NRG",1.038461538,"2003-12-04","2003-12-09","SELL",21.87,108.0
13637,4553,"NRG",1.037037037,"2003-12-08","2003-12-09","SELL",22.68,108.0
15160,4553,"NRG",1.03286385,"2004-03-25","2004-04-07","SELL",22.4,101.818181818181818182
16744,4553,"NRG",1.031687546,"2004-08-05","2004-08-18","SELL",27.33,97.607142857142857143
19779,4553,"NRG",1.030991102,"2005-05-10","2005-05-13","SELL",32.256,96.0
23375,4553,"NRG",1.022805805,"2006-03-13","2006-03-24","SELL",45.41,102.274774774774774774774774775
24460,4553,"NRG",1.169630643,"2006-05-31","2006-06-12","SELL",49.248,96.0
26128,4553,"NRG",1.02817191,"2006-11-03","2006-11-07","SELL",54.0,108.0
27281,4553,"NRG",1.065663689,"2007-02-26","2007-03-01","SELL",65.28,96.0
30057,4553,"NRG",1.032671197,"2007-08-17","2007-08-20","SELL",37.46,94.811440141736269298911667932
30302,4553,"NRG",1.029097704,"2007-08-21","2007-09-04","SELL",39.42,102.256809338521400778210116732
36082,4553,"NRG",1.033723523,"2008-08-15","2008-08-28","SELL",38.11,102.750067403612833647883526558
47721,4553,"NRG",1.020034345,"2009-04-30","2009-05-04","SELL",19.2456,108.0
50225,4553,"NRG",1.03021148,"2009-07-30","2009-08-12","SELL",27.99,102.602639296187683284457478006
56400,4553,"NRG",1.043382997,"2010-08-02","2010-08-03","SELL",22.8576,96.0
58059,4553,"NRG",1.043279022,"2011-01-10","2011-01-24","SELL",20.71,101.073694485114690092728160078
68877,4553,"NRG",1.089918256,"2012-07-23","2012-07-24","SELL",19.2,96.0
11437,4493,"NRP",1.050535988,"2003-07-03","2003-07-17","SELL",32.928,96.0
17660,4493,"NRP",1.06779661,"2004-11-01","2004-11-12","SELL",49.2,104.126984126984126984126984127
20662,4493,"NRP",1.021021021,"2005-08-03","2005-08-05","SELL",65.28,96.0
28199,4493,"NRP",1.049233491,"2007-05-07","2007-05-08","SELL",34.1664,96.0
30375,4493,"NRP",1.028741328,"2007-08-23","2007-08-31","SELL",33.6312,108.0
30541,4493,"NRP",1.021212121,"2007-09-10","2007-09-11","SELL",32.352,96.0
33755,4493,"NRP",1.025859247,"2008-04-07","2008-04-18","SELL",31.94,101.914486279514996809189534142
46435,4493,"NRP",1.022736842,"2009-04-02","2009-04-07","SELL",23.3184,96.0
55053,4493,"NRP",1.043226381,"2010-05-10","2010-05-11","SELL",22.4736,96.0
60245,4493,"NRP",1.023449095,"2011-07-07","2011-07-20","SELL",34.45,99.912993039443155452436194896
61191,4493,"NRP",1.020684736,"2011-09-07","2011-09-20","SELL",29.27,102.271139063591893780573025856
61970,4493,"NRP",1.028163725,"2011-09-27","2011-09-28","SELL",26.2848,96.0
64298,4493,"NRP",1.026412326,"2011-11-28","2011-12-08","SELL",26.8608,96.0
69284,4493,"NRP",1.037590113,"2012-08-07","2012-08-10","SELL",21.762,108.0
72093,4493,"NRP",1.023703041,"2013-02-14","2013-02-21","SELL",21.9744,96.0
34028,4558,"NS",1.047591069,"2008-04-22","2008-04-24","SELL",51.3504,96.0
36272,4558,"NS",1.037248677,"2008-08-29","2008-09-12","SELL",49.14,100.265251989389920424403183024
46436,4558,"NS",1.020577005,"2009-04-02","2009-04-16","SELL",48.5,100.810642278112658490958220744
50827,4558,"NS",1.020048717,"2009-08-24","2009-08-27","SELL",52.2624,96.0
52701,4558,"NS",1.028307228,"2009-11-23","2009-11-30","SELL",52.3104,96.0
53287,4558,"NS",1.02200489,"2010-01-11","2010-01-12","SELL",56.1792,96.0
55054,4558,"NS",1.078993359,"2010-05-10","2010-05-11","SELL",59.2704,96.0
57026,4558,"NS",1.032898919,"2010-10-07","2010-10-20","SELL",63.1,97.091860286197876596399446069
9860,4540,"NSC",1.02082221,"2003-04-02","2003-04-15","SELL",19.78,103.451882845188284518828451883
10049,4540,"NSC",1.02462022,"2003-04-07","2003-04-21","SELL",20.06,102.556237218813905930470347648
10892,4540,"NSC",1.022190746,"2003-05-30","2003-06-12","SELL",21.74,100.415704387990762124711316397
13180,4540,"NSC",1.025179856,"2003-10-30","2003-11-07","SELL",21.546,108.0
13229,4540,"NSC",1.022332506,"2003-11-03","2003-11-14","SELL",21.11,102.475728155339805825242718447
22730,4540,"NSC",1.024678112,"2006-01-25","2006-02-07","SELL",48.95,102.513089005235602094240837696
23411,4540,"NSC",1.02838934,"2006-03-15","2006-03-28","SELL",53.57,100.600938967136150234741784038
25977,4540,"NSC",1.023541453,"2006-10-25","2006-11-07","SELL",52.86,105.72
27665,4540,"NSC",1.020582524,"2007-04-09","2007-04-20","SELL",56.06,106.659056316590563165905631659
35536,4540,"NSC",1.020719903,"2008-07-23","2008-07-30","SELL",72.8892,108.0
52203,4540,"NSC",1.038686742,"2009-11-03","2009-11-16","SELL",51.66,104.006442520636198912824642641
55055,4540,"NSC",1.030617632,"2010-05-10","2010-05-19","SELL",56.2272,96.0
59525,4540,"NSC",1.045626271,"2011-04-28","2011-05-11","SELL",73.03,101.486937187326292384658143414
63347,4540,"NSC",1.040538625,"2011-10-27","2011-11-01","SELL",70.4736,96.0
64299,4540,"NSC",1.021769663,"2011-11-28","2011-12-09","SELL",73.79,101.429553264604810996563573883
67387,4540,"NSC",1.022430437,"2012-04-25","2012-05-08","SELL",70.23,97.514579283532352124409886143
71354,4540,"NSC",1.020361991,"2013-01-02","2013-01-15","SELL",65.46,103.674374406081723154893886601
32620,4559,"NSH",1.030292102,"2008-01-30","2008-02-05","SELL",27.4272,96.0
33772,4559,"NSH",1.025225904,"2008-04-08","2008-04-11","SELL",26.1408,96.0
36273,4559,"NSH",1.066699605,"2008-08-29","2008-09-03","SELL",20.7264,96.0
47036,4559,"NSH",1.042902784,"2009-04-09","2009-04-15","SELL",21.936,96.0
66384,4559,"NSH",1.043791242,"2012-01-27","2012-01-30","SELL",33.11,95.143678160919540229885057471
11829,6062,"NSIT",1.050406504,"2003-07-25","2003-07-28","SELL",14.7,113.77708978328173374613003096
14490,6062,"NSIT",1.077449947,"2004-01-30","2004-02-02","SELL",19.632,96.0
14585,6062,"NSIT",1.026696833,"2004-02-06","2004-02-10","SELL",21.7824,96.0
18255,6062,"NSIT",1.152639833,"2004-12-14","2004-12-15","SELL",21.168,96.0
29432,6062,"NSIT",1.021929825,"2007-08-08","2007-08-09","SELL",22.368,96.0
32732,6062,"NSIT",1.092475589,"2008-02-07","2008-02-08","SELL",18.2592,96.0
36027,6062,"NSIT",1.021798365,"2008-08-12","2008-08-20","SELL",16.2,108.0
36803,6062,"NSIT",1.025,"2008-09-08","2008-09-12","SELL",15.744,96.0
36954,6062,"NSIT",1.024375743,"2008-09-09","2008-09-10","SELL",16.5408,96.0
48290,6062,"NSIT",1.042016807,"2009-05-12","2009-05-13","SELL",5.952,96.0
56471,6062,"NSIT",1.025469169,"2010-08-05","2010-08-11","SELL",14.688,96.0
58544,6062,"NSIT",1.118243243,"2011-02-15","2011-02-16","SELL",17.874,108.0
59655,6062,"NSIT",1.020408163,"2011-05-05","2011-05-09","SELL",16.32,96.0
60629,6062,"NSIT",1.084337349,"2011-08-04","2011-08-05","SELL",17.28,96.0
63348,6062,"NSIT",1.03343465,"2011-10-27","2011-11-01","SELL",16.32,96.0
65144,6062,"NSIT",1.029850746,"2011-11-30","2011-12-06","SELL",15.6492,108.0
66682,6062,"NSIT",1.145549738,"2012-02-14","2012-02-28","SELL",21.93,100.228519195612431444241316271
68066,6062,"NSIT",1.020721925,"2012-06-11","2012-06-12","SELL",14.6592,96.0
68561,6062,"NSIT",1.025236593,"2012-06-29","2012-07-03","SELL",17.55,108.0
71355,6062,"NSIT",1.028032037,"2013-01-02","2013-01-11","SELL",19.4076,108.0
69530,4490,"NSM",1.023026316,"2012-08-29","2012-08-31","SELL",26.8704,96.0
71356,4490,"NSM",1.024500322,"2013-01-02","2013-01-04","SELL",30.5088,96.0
71598,4490,"NSM",1.180726509,"2013-01-07","2013-01-11","SELL",37.7568,96.0
73012,4490,"NSM",1.060093652,"2013-05-07","2013-05-13","SELL",44.01,108.0
10720,4204,"NSP",1.043956044,"2003-05-15","2003-05-16","SELL",9.12,96.0
11362,4204,"NSP",1.025906736,"2003-06-27","2003-07-01","SELL",10.692,108.0
13213,4204,"NSP",1.09375,"2003-10-31","2003-11-03","SELL",13.23,108.0
13784,4204,"NSP",1.048929664,"2003-12-15","2003-12-16","SELL",16.464,96.0
14637,4204,"NSP",1.02932193,"2004-02-09","2004-02-10","SELL",16.176,96.0
17925,4204,"NSP",1.039664378,"2004-11-16","2004-11-17","SELL",14.7204,108.0
18552,4204,"NSP",1.033940397,"2005-01-18","2005-01-19","SELL",13.6,108.887109687750200160128102482
19152,4204,"NSP",1.054119548,"2005-03-14","2005-03-15","SELL",14.094,108.0
19169,4204,"NSP",1.075757576,"2005-03-15","2005-03-16","SELL",13.632,96.0
19668,4204,"NSP",1.133333333,"2005-05-02","2005-05-03","SELL",17.442,108.0
20611,4204,"NSP",1.145038168,"2005-08-01","2005-08-02","SELL",32.4,108.0
21155,4204,"NSP",1.027104137,"2005-09-26","2005-09-30","SELL",38.88,108.0
23105,4204,"NSP",1.070738774,"2006-02-16","2006-02-17","SELL",47.898,108.0
25179,4204,"NSP",1.041207927,"2006-08-01","2006-08-02","SELL",36.42,110.030211480362537764350453172
25978,4204,"NSP",1.026099707,"2006-10-25","2006-11-01","SELL",37.7892,108.0
26089,4204,"NSP",1.089706728,"2006-11-01","2006-11-08","SELL",40.932,108.0
29275,4204,"NSP",1.03046595,"2007-08-01","2007-08-03","SELL",37.26,108.0
30058,4204,"NSP",1.044179104,"2007-08-17","2007-08-20","SELL",33.5808,96.0
34248,4204,"NSP",1.045352324,"2008-05-01","2008-05-02","SELL",30.1212,108.0
47037,4204,"NSP",1.024520731,"2009-04-09","2009-04-22","SELL",24.8184,108.0
47845,4204,"NSP",1.026835632,"2009-05-04","2009-05-05","SELL",29.754,108.0
49276,4204,"NSP",1.023080151,"2009-06-19","2009-06-22","SELL",23.4048,96.0
54691,4204,"NSP",1.144370861,"2010-05-03","2010-05-14","SELL",26.02,100.385802469135802469135802469
56401,4204,"NSP",1.05777271,"2010-08-02","2010-08-03","SELL",25.93,93.172835070068271649299317284
59593,4204,"NSP",1.053671386,"2011-05-02","2011-05-13","SELL",30.72,96.0
60556,4204,"NSP",1.081950559,"2011-08-01","2011-08-02","SELL",29.42,92.081377151799687010954616588
61971,4204,"NSP",1.022922636,"2011-09-27","2011-10-07","SELL",23.1336,108.0
63349,4204,"NSP",1.026045777,"2011-10-27","2011-11-01","SELL",24.96,96.0
65145,4204,"NSP",1.024718127,"2011-11-30","2011-12-05","SELL",25.5204,108.0
70534,4204,"NSP",1.056557087,"2012-11-26","2012-12-07","SELL",30.5,102.040816326530612244897959184
22933,4507,"NSR",1.05680317,"2006-02-06","2006-02-07","SELL",30.72,96.0
24132,4507,"NSR",1.036931818,"2006-05-05","2006-05-12","SELL",35.04,96.0
25849,4507,"NSR",1.036508463,"2006-10-12","2006-10-13","SELL",29.9808,96.0
26104,4507,"NSR",1.027593085,"2006-11-02","2006-11-15","SELL",32.04,103.65577483015205435134260757
27288,4507,"NSR",1.026315789,"2007-02-27","2007-03-01","SELL",31.4496,96.0
27642,4507,"NSR",1.06685633,"2007-04-05","2007-04-18","SELL",28.8,96.0
35930,4507,"NSR",1.037054192,"2008-08-06","2008-08-08","SELL",24.1812,108.0
62324,4507,"NSR",1.06401138,"2011-10-12","2011-10-25","SELL",31.07,103.84358288770053475935828877
63794,4507,"NSR",1.032217704,"2011-11-03","2011-11-16","SELL",33.08,100.242424242424242424
69076,4507,"NSR",1.055718475,"2012-07-27","2012-08-01","SELL",34.56,96.0
71357,4507,"NSR",1.023599523,"2013-01-02","2013-01-15","SELL",44.54,103.726129482999534233814625058
72964,4507,"NSR",1.025152957,"2013-05-03","2013-05-16","SELL",47.39,104.752431476569407603890362511
69562,4545,"NTI",1.022114347,"2012-09-04","2012-09-06","SELL",20.466,108.0
69998,4545,"NTI",1.05597723,"2012-10-18","2012-10-26","SELL",21.3696,96.0
70373,4545,"NTI",1.083123426,"2012-11-13","2012-11-14","SELL",24.62,95.426356589147286821705426357
70639,4545,"NTI",1.021693784,"2012-12-04","2012-12-05","SELL",23.5104,96.0
71685,4545,"NTI",1.026337115,"2013-01-14","2013-01-18","SELL",24.3168,96.0
9705,4541,"NTL",1.021164021,"2003-03-26","2003-04-02","SELL",1.85,95.854922279792746113989637306
10052,4541,"NTL",1.039215686,"2003-04-07","2003-04-08","SELL",1.98,93.396226415094339622641509434
10283,4541,"NTL",1.023255814,"2003-04-21","2003-04-22","SELL",2.112,96.0
10411,4541,"NTL",1.044176707,"2003-04-28","2003-04-29","SELL",2.46,94.615384615384615384615384616
12636,4541,"NTL",1.029411765,"2003-09-29","2003-09-30","SELL",3.36,96.0
12731,4541,"NTL",1.039473684,"2003-10-03","2003-10-06","SELL",4.58,115.949367088607594936708860759
13181,4541,"NTL",1.083333333,"2003-10-30","2003-11-06","SELL",6.24,96.0
24198,4541,"NTL",1.030066815,"2006-05-10","2006-05-11","SELL",8.8,95.135135135135135135135135135
24589,4541,"NTL",1.02319236,"2006-06-13","2006-06-14","SELL",7.2,96.0
24867,4541,"NTL",1.032953105,"2006-07-07","2006-07-20","SELL",8.09,99.263803680981595092024539877
26432,4541,"NTL",1.030701754,"2006-12-05","2006-12-06","SELL",12.69,108.0
26641,4541,"NTL",1.030169242,"2007-01-03","2007-01-09","SELL",13.44,96.0
28439,4541,"NTL",1.044504995,"2007-05-30","2007-06-12","SELL",23.0,100.0
28699,4541,"NTL",1.035916824,"2007-06-18","2007-06-19","SELL",29.592,108.0
28712,4541,"NTL",1.040145985,"2007-06-19","2007-06-20","SELL",27.36,96.0
30296,4541,"NTL",1.02739726,"2007-08-20","2007-08-21","SELL",20.25,108.0
30343,4541,"NTL",1.06937799,"2007-08-22","2007-08-24","SELL",24.138,108.0
30644,4541,"NTL",1.041666667,"2007-09-21","2007-09-24","SELL",23.39,93.56
31152,4541,"NTL",1.023389021,"2007-10-26","2007-11-08","SELL",20.5824,96.0
31870,4541,"NTL",1.028008753,"2007-12-10","2007-12-11","SELL",22.25,94.721157939548744146445295871
31930,4541,"NTL",1.029693487,"2007-12-17","2007-12-18","SELL",20.64,96.0
33200,4541,"NTL",1.070166583,"2008-03-05","2008-03-06","SELL",19.35,91.273584905660377358490566038
33549,4541,"NTL",1.037344398,"2008-03-24","2008-03-25","SELL",16.8,96.0
33969,4541,"NTL",1.020419739,"2008-04-18","2008-04-21","SELL",17.2704,96.0
34135,4541,"NTL",1.044732195,"2008-04-25","2008-04-29","SELL",17.04,96.0
35104,4541,"NTL",1.047692308,"2008-07-07","2008-07-08","SELL",12.25,89.941262848751835535976505139
35615,4541,"NTL",1.037428804,"2008-07-25","2008-07-28","SELL",12.22,95.84313725490196078431372549
36107,4541,"NTL",1.023728814,"2008-08-18","2008-08-20","SELL",14.496,96.0
36969,4541,"NTL",1.025581395,"2008-09-10","2008-09-11","SELL",12.7008,96.0
44967,4541,"NTL",1.048780488,"2009-03-09","2009-03-10","SELL",4.1,95.348837209302325581395348838
45436,4541,"NTL",1.027568922,"2009-03-16","2009-03-17","SELL",3.936,96.0
45800,4541,"NTL",1.0325,"2009-03-23","2009-03-24","SELL",3.9648,96.0
46584,4541,"NTL",1.025,"2009-04-03","2009-04-06","SELL",3.936,96.0
47214,4541,"NTL",1.074358974,"2009-04-13","2009-04-14","SELL",4.0224,96.0
47928,4541,"NTL",1.06122449,"2009-05-05","2009-05-06","SELL",4.992,96.0
48162,4541,"NTL",1.094444444,"2009-05-07","2009-05-08","SELL",5.4,91.370558375634517766497461929
48315,4541,"NTL",1.035714286,"2009-05-13","2009-05-14","SELL",5.15,88.793103448275862068965517241
48383,4541,"NTL",1.031434185,"2009-05-18","2009-05-27","SELL",5.04,96.0
48937,4541,"NTL",1.026548673,"2009-06-04","2009-06-05","SELL",5.568,96.0
49458,4541,"NTL",1.024193548,"2009-07-01","2009-07-02","SELL",6.096,96.0
49760,4541,"NTL",1.02745098,"2009-07-15","2009-07-22","SELL",7.5456,96.0
50402,4541,"NTL",1.031578947,"2009-08-04","2009-08-10","SELL",9.5256,108.0
50436,4541,"NTL",1.058100559,"2009-08-05","2009-08-06","SELL",8.7,91.869060190073917634635691658
50649,4541,"NTL",1.052631579,"2009-08-13","2009-08-14","SELL",9.44,94.4
50828,4541,"NTL",1.022750776,"2009-08-24","2009-08-31","SELL",10.6812,108.0
50929,4541,"NTL",1.056862745,"2009-08-31","2009-09-01","SELL",9.86,91.465677179962894248608534323
52013,4541,"NTL",1.041121495,"2009-10-22","2009-10-23","SELL",16.0416,96.0
52330,4541,"NTL",1.061326658,"2009-11-05","2009-11-06","SELL",16.05,94.634433962264150943396226415
53912,4541,"NTL",1.178838413,"2010-02-22","2010-02-23","SELL",16.86,82.243902439024390243902439024
54367,4541,"NTL",1.022286822,"2010-04-07","2010-04-20","SELL",22.6,107.109004739336492890995260663
54607,4541,"NTL",1.032212885,"2010-04-27","2010-05-05","SELL",21.2256,96.0
55058,4541,"NTL",1.101384768,"2010-05-10","2010-05-11","SELL",20.3,91.154018859452177817691962281
56137,4541,"NTL",1.03,"2010-07-21","2010-08-03","SELL",21.3,98.474341192787794729542302358
58013,4541,"NTL",1.029875246,"2011-01-04","2011-01-10","SELL",33.8796,108.0
64301,4541,"NTL",1.020515059,"2011-11-28","2011-12-08","SELL",22.4448,96.0
65151,4541,"NTL",1.036697248,"2011-11-30","2011-12-07","SELL",22.7808,96.0
68149,4541,"NTL",1.022516556,"2012-06-22","2012-06-26","SELL",14.8224,96.0
68563,4541,"NTL",1.041278296,"2012-06-29","2012-07-06","SELL",15.0144,96.0
69125,4541,"NTL",1.028057554,"2012-07-31","2012-08-03","SELL",13.7184,96.0
69365,4541,"NTL",1.024199288,"2012-08-10","2012-08-13","SELL",13.8144,96.0
72886,4541,"NTL",1.032702238,"2013-04-30","2013-05-09","SELL",17.28,96.0
10577,4526,"NTT",1.02189781,"2003-05-06","2003-05-14","SELL",19.656,108.0
11422,4526,"NTT",1.0382134,"2003-07-02","2003-07-07","SELL",22.5936,108.0
11679,4526,"NTT",1.021479714,"2003-07-18","2003-07-31","SELL",20.93,97.803738317757009345794392523
12357,4526,"NTT",1.022983326,"2003-09-02","2003-09-08","SELL",21.78,95.947136563876651982378854626
12516,4526,"NTT",1.026722925,"2003-09-16","2003-09-29","SELL",22.6,103.196347031963470319634703196
12601,4526,"NTT",1.031360424,"2003-09-24","2003-09-29","SELL",22.416,96.0
12774,4526,"NTT",1.046462063,"2003-10-07","2003-10-17","SELL",23.55,95.926680244399185336048879837
13340,4526,"NTT",1.070763501,"2003-11-12","2003-11-25","SELL",24.22,105.304347826086956522
13399,4526,"NTT",1.031017912,"2003-11-18","2003-12-02","SELL",24.66,104.491525423728813559322033898
14920,4526,"NTT",1.03041988,"2004-03-01","2004-03-12","SELL",23.45,97.505197505197505197505197505
15144,4526,"NTT",1.052839117,"2004-03-24","2004-04-05","SELL",29.43,110.224719101123595505617977528
15161,4526,"NTT",1.031215162,"2004-03-25","2004-03-26","SELL",26.64,96.0
15339,4526,"NTT",1.044671122,"2004-04-05","2004-04-14","SELL",28.512,96.0
15759,4526,"NTT",1.024899956,"2004-05-12","2004-05-17","SELL",22.128,96.0
15824,4526,"NTT",1.040444444,"2004-05-18","2004-06-01","SELL",24.8,105.937633489961554891072191371
15948,4526,"NTT",1.033891213,"2004-05-21","2004-06-04","SELL",24.35,98.543099959530554431404289761
16411,4526,"NTT",1.022393822,"2004-07-12","2004-07-23","SELL",25.4208,96.0
17007,4526,"NTT",1.03908046,"2004-09-07","2004-09-09","SELL",21.696,96.0
17320,4526,"NTT",1.024900398,"2004-10-05","2004-10-18","SELL",20.42,99.222546161321671525753158406
17949,4526,"NTT",1.026966292,"2004-11-17","2004-12-01","SELL",22.46,98.293216630196936542669584245
21032,4526,"NTT",1.022677715,"2005-09-15","2005-09-26","SELL",25.326,108.0
21156,4526,"NTT",1.044295863,"2005-09-26","2005-10-06","SELL",23.9904,96.0
21197,4526,"NTT",1.046728972,"2005-09-29","2005-09-30","SELL",24.7296,96.0
24151,4526,"NTT",1.033362218,"2006-05-08","2006-05-17","SELL",25.758,108.0
24252,4526,"NTT",1.027745213,"2006-05-17","2006-05-19","SELL",25.248,96.0
26953,4526,"NTT",1.024215959,"2007-02-01","2007-02-13","SELL",27.864,108.0
27056,4526,"NTT",1.027293404,"2007-02-07","2007-02-21","SELL",27.09,99.963099630996309963099630996
28294,4526,"NTT",1.028198653,"2007-05-15","2007-05-17","SELL",23.4528,96.0
28479,4526,"NTT",1.020284851,"2007-05-31","2007-06-01","SELL",22.6944,96.0
28779,4526,"NTT",1.022391402,"2007-06-26","2007-07-10","SELL",22.11,96.846254927726675427069645204
32807,4526,"NTT",1.02039949,"2008-02-12","2008-02-19","SELL",23.04,95.960016659725114535610162432
33171,4526,"NTT",1.031007752,"2008-03-03","2008-03-07","SELL",21.7056,96.0
33201,4526,"NTT",1.026008969,"2008-03-05","2008-03-07","SELL",21.89,95.673076923076923076923076923
33550,4526,"NTT",1.034243406,"2008-03-24","2008-04-02","SELL",21.456,96.0
33714,4526,"NTT",1.02181987,"2008-04-03","2008-04-16","SELL",22.94,104.225352112676056338028169014
34466,4526,"NTT",1.028422549,"2008-05-13","2008-05-14","SELL",23.57,108.567480423767848917549516352
34487,4526,"NTT",1.058329651,"2008-05-14","2008-05-28","SELL",24.07,100.501043841336116910229645094
35786,4526,"NTT",1.023819136,"2008-07-31","2008-08-07","SELL",24.26,95.66246056782334384858044164
36108,4526,"NTT",1.037379252,"2008-08-18","2008-08-21","SELL",23.712,96.0
45801,4526,"NTT",1.023303988,"2009-03-23","2009-03-24","SELL",18.89,95.597165991902834008097165992
45885,4526,"NTT",1.033350979,"2009-03-25","2009-04-06","SELL",18.7,95.799180327868852459016393443
48316,4526,"NTT",1.030020704,"2009-05-13","2009-05-27","SELL",20.69,103.969849246231155778894472362
49192,4526,"NTT",1.025906736,"2009-06-15","2009-06-26","SELL",20.28,102.424242424242424242424242424
51392,4526,"NTT",1.025431034,"2009-09-18","2009-09-29","SELL",22.8384,96.0
51526,4526,"NTT",1.026293103,"2009-09-28","2009-09-29","SELL",22.8576,96.0
51943,4526,"NTT",1.023255814,"2009-10-19","2009-10-22","SELL",20.6976,96.0
53338,4526,"NTT",1.026328387,"2010-01-13","2010-01-27","SELL",21.58,100.652985074626865671641791045
57518,4526,"NTT",1.03956044,"2010-11-09","2010-11-16","SELL",22.704,96.0
58913,4526,"NTT",1.025514772,"2011-03-16","2011-03-29","SELL",22.63,98.777826276735050196420776953
68102,4526,"NTT",1.020515267,"2012-06-15","2012-06-28","SELL",23.1012,108.0
68169,4526,"NTT",1.028003613,"2012-06-27","2012-07-11","SELL",23.44,102.987697715289982425307557118
69741,4526,"NTT",1.026228143,"2012-09-20","2012-10-03","SELL",24.32,98.661257606490872210953346856
69947,4526,"NTT",1.02225021,"2012-10-16","2012-10-26","SELL",23.24,95.441478439425051334702258727
70352,4526,"NTT",1.025472112,"2012-11-09","2012-11-15","SELL",22.35,95.717344753747323340471092077
72143,4526,"NTT",1.020907473,"2013-02-20","2013-03-05","SELL",23.1,100.653594771241830065359477124
72632,4526,"NTT",1.03066141,"2013-04-12","2013-04-25","SELL",24.81,105.439864003399915002124946876
73013,4526,"NTT",1.029844644,"2013-05-07","2013-05-20","SELL",26.21,104.0492258832870186581976975
73125,4526,"NTT",1.027746104,"2013-05-15","2013-05-21","SELL",25.91,95.821005917159763313609467456
73315,4526,"NTT",1.037668517,"2013-06-10","2013-06-21","SELL",26.14,99.885364921666029805120366832
73375,4526,"NTT",1.02820711,"2013-06-19","2013-06-24","SELL",25.39,95.415257422021796317173994739
73452,4526,"NTT",1.021756022,"2013-07-05","2013-07-18","SELL",26.25,99.809885931558935361216730039
73710,4526,"NTT",1.028945282,"2013-08-01","2013-08-14","SELL",26.34,101.502890173410404624277456647
10297,4544,"NU",1.027303754,"2003-04-22","2003-05-02","SELL",14.448,96.0
10551,4544,"NU",1.024054983,"2003-05-05","2003-05-07","SELL",14.304,96.0
13070,4544,"NU",1.020942408,"2003-10-27","2003-11-07","SELL",19.1,97.948717948717948717948717949
13493,4544,"NU",1.023723569,"2003-11-25","2003-12-09","SELL",19.42,97.833753148614609571788413098
19669,4544,"NU",1.029891304,"2005-05-02","2005-05-13","SELL",19.05,100.52770448548812664907651715
21095,4544,"NU",1.022466301,"2005-09-20","2005-09-22","SELL",19.6608,96.0
21934,4544,"NU",1.041202673,"2005-11-17","2005-12-01","SELL",18.65,99.732620320855614973262032086
26305,4544,"NU",1.026957164,"2006-11-20","2006-12-04","SELL",28.59,102.804746494066882416396979504
30061,4544,"NU",1.020999276,"2007-08-17","2007-08-30","SELL",27.69,98.191489361702127659574468085
63353,4544,"NU",1.022947926,"2011-10-27","2011-11-09","SELL",33.71,96.951394880644233534656312913
63909,4544,"NU",1.021245634,"2011-11-11","2011-11-21","SELL",33.6864,96.0
