"id","ticker_id","ticker_symbol","price_date","trade_date","position","price","value"
9916,6856,"SCHN","2003-04-03","2003-04-11","HOLD",27.12,99.705882352941176470588235294
9916,6856,"SCHN","2003-04-03","2003-04-14","HOLD",28.25,103.860294117647058823529411765
9916,6856,"SCHN","2003-04-03","2003-04-15","HOLD",29.14,107.132352941176470588235294118
9916,6856,"SCHN","2003-04-03","2003-04-16","SELL",29.376,108.0
10165,4857,"SCI","2003-04-11","2003-04-11","BUY",3.23,100.0
10165,4857,"SCI","2003-04-11","2003-04-14","SELL",3.1008,96.0
30179,5480,"SCOR","2007-08-17","2007-08-17","BUY",24.4,100.0
30179,5480,"SCOR","2007-08-17","2007-08-20","SELL",22.29,91.352459016393442622950819672
12804,6854,"SCSC","2003-10-08","2003-10-08","BUY",43.41,100.0
12804,6854,"SCSC","2003-10-08","2003-10-09","SELL",41.6736,96.0
10637,6870,"SCSS","2003-05-09","2003-05-09","BUY",13.81,100.0
10637,6870,"SCSS","2003-05-09","2003-05-12","SELL",14.9148,108.0
70745,6943,"SCTY","2012-12-14","2012-12-14","BUY",13.0,100.0
70745,6943,"SCTY","2012-12-14","2012-12-17","SELL",12.48,96.0
9453,6891,"SCVL","2003-03-13","2003-03-13","BUY",13.09,100.0
9453,6891,"SCVL","2003-03-13","2003-03-14","SELL",14.1372,108.0
31582,4826,"SD","2007-11-21","2007-11-21","BUY",33.84,100.0
31582,4826,"SD","2007-11-21","2007-11-23","SELL",30.6,90.425531914893617021276595745
70553,4844,"SDLP","2012-11-27","2012-11-27","BUY",28.0,100.0
70553,4844,"SDLP","2012-11-27","2012-11-28","SELL",26.4,94.285714285714285714
68017,4828,"SDR","2012-06-07","2012-06-07","BUY",20.65,100.0
68017,4828,"SDR","2012-06-07","2012-06-08","SELL",19.824,96.0
27890,4904,"SE","2007-04-20","2007-04-20","BUY",27.0,100.0
27890,4904,"SE","2007-04-20","2007-04-23","HOLD",26.71,98.925925925925925926
27890,4904,"SE","2007-04-20","2007-04-24","HOLD",26.62,98.592592592592592593
27890,4904,"SE","2007-04-20","2007-04-25","HOLD",27.12,100.444444444444444444
27890,4904,"SE","2007-04-20","2007-04-26","HOLD",26.6,98.518518518518518519
27890,4904,"SE","2007-04-20","2007-04-27","HOLD",26.42,97.851851851851851852
27890,4904,"SE","2007-04-20","2007-04-30","HOLD",26.1,96.666666666666666667
27890,4904,"SE","2007-04-20","2007-05-01","SELL",25.92,96.0
12273,7613,"SEB","2003-08-26","2003-08-26","BUY",223.0,100.0
12273,7613,"SEB","2003-08-26","2003-08-27","SELL",214.08,96.0
11348,4845,"SEE","2003-06-26","2003-06-26","BUY",46.0,100.0
11348,4845,"SEE","2003-06-26","2003-06-27","HOLD",47.22,102.652173913043478261
11348,4845,"SEE","2003-06-26","2003-06-30","HOLD",47.66,103.608695652173913043
11348,4845,"SEE","2003-06-26","2003-07-01","HOLD",48.24,104.869565217391304348
11348,4845,"SEE","2003-06-26","2003-07-02","HOLD",48.6,105.652173913043478261
11348,4845,"SEE","2003-06-26","2003-07-03","HOLD",48.36,105.130434782608695652
11348,4845,"SEE","2003-06-26","2003-07-07","HOLD",48.93,106.369565217391304348
11348,4845,"SEE","2003-06-26","2003-07-08","SELL",49.68,108.0
13567,6869,"SEIC","2003-12-01","2003-12-01","BUY",29.44,100.0
13567,6869,"SEIC","2003-12-01","2003-12-02","HOLD",30.22,102.649456521739130434782608696
13567,6869,"SEIC","2003-12-01","2003-12-03","HOLD",30.36,103.125
13567,6869,"SEIC","2003-12-01","2003-12-04","HOLD",30.02,101.970108695652173913043478261
13567,6869,"SEIC","2003-12-01","2003-12-05","HOLD",30.06,102.105978260869565217391304348
13567,6869,"SEIC","2003-12-01","2003-12-08","HOLD",30.33,103.023097826086956521739130435
13567,6869,"SEIC","2003-12-01","2003-12-09","HOLD",29.19,99.150815217391304347826086957
13567,6869,"SEIC","2003-12-01","2003-12-10","HOLD",29.93,101.664402173913043478260869565
13567,6869,"SEIC","2003-12-01","2003-12-11","HOLD",30.59,103.90625
13567,6869,"SEIC","2003-12-01","2003-12-12","SELL",30.59,103.90625
54061,4849,"SEM","2010-03-03","2010-03-03","BUY",8.96,100.0
54061,4849,"SEM","2010-03-03","2010-03-04","SELL",8.6016,96.0
57957,4850,"SEMG","2010-12-23","2010-12-23","BUY",29.07,100.0
57957,4850,"SEMG","2010-12-23","2010-12-27","SELL",27.05,93.051255589955280357757137943
33761,4905,"SEP","2008-04-07","2008-04-07","BUY",25.55,100.0
33761,4905,"SEP","2008-04-07","2008-04-08","SELL",24.528,96.0
19830,4917,"SFG","2005-05-16","2005-05-16","BUY",74.8,100.0
19830,4917,"SFG","2005-05-16","2005-05-17","HOLD",75.24,100.588235294117647058823529412
19830,4917,"SFG","2005-05-16","2005-05-18","HOLD",75.41,100.815508021390374331550802139
19830,4917,"SFG","2005-05-16","2005-05-19","HOLD",74.83,100.040106951871657754010695187
19830,4917,"SFG","2005-05-16","2005-05-20","HOLD",74.85,100.066844919786096256684491979
19830,4917,"SFG","2005-05-16","2005-05-23","HOLD",74.93,100.173796791443850267379679144
19830,4917,"SFG","2005-05-16","2005-05-24","HOLD",74.6,99.732620320855614973262032086
19830,4917,"SFG","2005-05-16","2005-05-25","HOLD",74.07,99.024064171122994652406417112
19830,4917,"SFG","2005-05-16","2005-05-26","HOLD",75.01,100.28074866310160427807486631
19830,4917,"SFG","2005-05-16","2005-05-27","SELL",74.98,100.240641711229946524064171123
27510,4231,"SFI","2007-03-22","2007-03-22","BUY",49.19,100.0
27510,4231,"SFI","2007-03-22","2007-03-23","HOLD",47.46,96.483025005082333807684488717
27510,4231,"SFI","2007-03-22","2007-03-26","SELL",47.2224,96.0
16310,4863,"SFL","2004-06-28","2004-06-28","BUY",15.8,100.0
16310,4863,"SFL","2004-06-28","2004-06-29","SELL",15.168,96.0
27096,6894,"SFLY","2007-02-09","2007-02-09","BUY",16.24,100.0
27096,6894,"SFLY","2007-02-09","2007-02-12","SELL",15.5904,96.0
22635,6916,"SFNC","2006-01-19","2006-01-19","BUY",29.11,100.0
22635,6916,"SFNC","2006-01-19","2006-01-20","SELL",27.9456,96.0
57537,4893,"SFUN","2010-11-10","2010-11-10","BUY",90.73,100.0
57537,4893,"SFUN","2010-11-10","2010-11-11","HOLD",94.52,104.177229141408574892538300452
57537,4893,"SFUN","2010-11-10","2010-11-12","HOLD",88.93,98.01609170065028105367574121
57537,4893,"SFUN","2010-11-10","2010-11-15","SELL",87.1008,96.0
10957,6867,"SGEN","2003-06-02","2003-06-02","BUY",5.42,100.0
10957,6867,"SGEN","2003-06-02","2003-06-03","HOLD",5.56,102.583025830258302583025830258
10957,6867,"SGEN","2003-06-02","2003-06-04","SELL",5.2032,96.0
9550,6846,"SGMO","2003-03-18","2003-03-18","BUY",3.12,100.0
9550,6846,"SGMO","2003-03-18","2003-03-19","HOLD",3.16,101.282051282051282051282051283
9550,6846,"SGMO","2003-03-18","2003-03-20","SELL",2.9952,96.0
12475,6859,"SGMS","2003-09-12","2003-09-12","BUY",10.56,100.0
12475,6859,"SGMS","2003-09-12","2003-09-15","SELL",11.8,111.742424242424242424242424242
60183,6838,"SGNT","2011-06-29","2011-06-29","BUY",28.81,100.0
60183,6838,"SGNT","2011-06-29","2011-06-30","SELL",27.6576,96.0
10082,6887,"SHEN","2003-04-07","2003-04-07","BUY",31.35,100.0
10082,6887,"SHEN","2003-04-07","2003-04-08","HOLD",31.25,99.681020733652312599681020734
10082,6887,"SHEN","2003-04-07","2003-04-09","HOLD",31.8,101.435406698564593301435406699
10082,6887,"SHEN","2003-04-07","2003-04-10","HOLD",32.6,103.987240829346092503987240829
10082,6887,"SHEN","2003-04-07","2003-04-11","HOLD",33.7,107.496012759170653907496012759
10082,6887,"SHEN","2003-04-07","2003-04-14","SELL",33.858,108.0
10815,6888,"SHFL","2003-05-23","2003-05-23","BUY",26.2,100.0
10815,6888,"SHFL","2003-05-23","2003-05-27","SELL",25.152,96.0
12851,4862,"SHG","2003-10-10","2003-10-10","BUY",32.0,100.0
12851,4862,"SHG","2003-10-10","2003-10-13","HOLD",31.91,99.71875
12851,4862,"SHG","2003-10-10","2003-10-14","SELL",30.72,96.0
14075,6865,"SHLD","2004-01-05","2004-01-05","BUY",25.8,100.0
14075,6865,"SHLD","2004-01-05","2004-01-06","SELL",29.04,112.55813953488372093023255814
9657,4934,"SHLM","2003-03-21","2003-03-21","BUY",15.65,100.0
9657,4934,"SHLM","2003-03-21","2003-03-24","SELL",15.024,96.0
19685,6999,"SHOO","2005-05-03","2005-05-03","BUY",16.5,100.0
19685,6999,"SHOO","2005-05-03","2005-05-04","HOLD",17.15,103.939393939393939393939393939
19685,6999,"SHOO","2005-05-03","2005-05-05","HOLD",16.98,102.909090909090909090909090909
19685,6999,"SHOO","2005-05-03","2005-05-06","HOLD",17.28,104.727272727272727272727272727
19685,6999,"SHOO","2005-05-03","2005-05-09","HOLD",17.39,105.393939393939393939393939394
19685,6999,"SHOO","2005-05-03","2005-05-10","HOLD",16.62,100.727272727272727272727272727
19685,6999,"SHOO","2005-05-03","2005-05-11","HOLD",16.54,100.242424242424242424242424242
19685,6999,"SHOO","2005-05-03","2005-05-12","HOLD",16.44,99.636363636363636363636363636
19685,6999,"SHOO","2005-05-03","2005-05-13","SELL",15.84,96.0
70803,6866,"SHOS","2012-12-19","2012-12-19","BUY",31.58,100.0
70803,6866,"SHOS","2012-12-19","2012-12-20","SELL",30.3168,96.0
9658,6890,"SHPG","2003-03-21","2003-03-21","BUY",18.31,100.0
9658,6890,"SHPG","2003-03-21","2003-03-24","HOLD",18.1,98.853085745494265428727471327
9658,6890,"SHPG","2003-03-21","2003-03-25","HOLD",19.11,104.36919716002184598580010923
9658,6890,"SHPG","2003-03-21","2003-03-26","HOLD",18.66,101.911523757509557618787547788
9658,6890,"SHPG","2003-03-21","2003-03-27","HOLD",18.34,100.163844893500819224467504096
9658,6890,"SHPG","2003-03-21","2003-03-28","HOLD",18.84,102.894593118514472965592572365
9658,6890,"SHPG","2003-03-21","2003-03-31","HOLD",18.53,101.201529219006007646095030038
9658,6890,"SHPG","2003-03-21","2003-04-01","HOLD",18.48,100.928454396504642271982523211
9658,6890,"SHPG","2003-03-21","2003-04-02","HOLD",18.94,103.440742763517203713817586019
9658,6890,"SHPG","2003-03-21","2003-04-03","SELL",19.25,105.133806663025669033315128345
9881,4861,"SHW","2003-04-02","2003-04-02","BUY",27.5,100.0
9881,4861,"SHW","2003-04-02","2003-04-03","HOLD",27.46,99.854545454545454545454545455
9881,4861,"SHW","2003-04-02","2003-04-04","HOLD",27.59,100.327272727272727272727272727
9881,4861,"SHW","2003-04-02","2003-04-07","HOLD",27.6,100.363636363636363636363636364
9881,4861,"SHW","2003-04-02","2003-04-08","HOLD",27.32,99.345454545454545454545454545
9881,4861,"SHW","2003-04-02","2003-04-09","HOLD",26.74,97.236363636363636363636363636
9881,4861,"SHW","2003-04-02","2003-04-10","HOLD",27.23,99.018181818181818181818181818
9881,4861,"SHW","2003-04-02","2003-04-11","HOLD",27.01,98.218181818181818181818181818
9881,4861,"SHW","2003-04-02","2003-04-14","HOLD",27.63,100.472727272727272727272727273
9881,4861,"SHW","2003-04-02","2003-04-15","SELL",27.68,100.654545454545454545454545455
9502,4866,"SI","2003-03-14","2003-03-14","BUY",39.4,100.0
9502,4866,"SI","2003-03-14","2003-03-17","HOLD",40.68,103.24873096446700507614213198
9502,4866,"SI","2003-03-14","2003-03-18","HOLD",41.92,106.395939086294416243654822335
9502,4866,"SI","2003-03-14","2003-03-19","SELL",42.552,108.0
10338,6902,"SIAL","2003-04-23","2003-04-23","BUY",47.23,100.0
10338,6902,"SIAL","2003-04-23","2003-04-24","HOLD",48.52,102.731314842261274613593055261
10338,6902,"SIAL","2003-04-23","2003-04-25","HOLD",47.21,99.957654033453313571882278214
10338,6902,"SIAL","2003-04-23","2003-04-28","HOLD",48.9,103.535888206648316747829769214
10338,6902,"SIAL","2003-04-23","2003-04-29","HOLD",49.27,104.319288587762015668007622274
10338,6902,"SIAL","2003-04-23","2003-04-30","HOLD",49.82,105.483802667795892441244971416
10338,6902,"SIAL","2003-04-23","2003-05-01","HOLD",49.81,105.462629684522549227186110523
10338,6902,"SIAL","2003-04-23","2003-05-02","HOLD",50.24,106.373067965276307431717128943
10338,6902,"SIAL","2003-04-23","2003-05-05","HOLD",50.51,106.944738513656574211306373068
10338,6902,"SIAL","2003-04-23","2003-05-06","SELL",51.0084,108.0
32984,4489,"SID","2008-02-19","2008-02-19","BUY",37.53,100.0
32984,4489,"SID","2008-02-19","2008-02-20","HOLD",39.72,105.835331734612310151878497202
32984,4489,"SID","2008-02-19","2008-02-21","SELL",40.65,108.313349320543565147881694644
9551,4867,"SIG","2003-03-18","2003-03-18","BUY",35.5,100.0
9551,4867,"SIG","2003-03-18","2003-03-19","SELL",34.0,95.774647887323943661971830986
13809,6872,"SIGI","2003-12-15","2003-12-15","BUY",32.7,100.0
13809,6872,"SIGI","2003-12-15","2003-12-16","SELL",31.392,96.0
9597,7506,"SIM","2003-03-20","2003-03-20","BUY",1.6,100.0
9597,7506,"SIM","2003-03-20","2003-03-21","HOLD",1.6,100.0
9597,7506,"SIM","2003-03-20","2003-03-24","HOLD",1.6,100.0
9597,7506,"SIM","2003-03-20","2003-03-25","SELL",1.4,87.5
9454,6919,"SINA","2003-03-13","2003-03-13","BUY",6.8,100.0
9454,6919,"SINA","2003-03-13","2003-03-14","HOLD",6.84,100.588235294117647058823529412
9454,6919,"SINA","2003-03-13","2003-03-17","SELL",6.528,96.0
9598,6924,"SIRI","2003-03-20","2003-03-20","BUY",0.58,100.0
9598,6924,"SIRI","2003-03-20","2003-03-21","SELL",0.6264,108.0
28286,6925,"SIRO","2007-05-14","2007-05-14","BUY",34.04,100.0
28286,6925,"SIRO","2007-05-14","2007-05-15","HOLD",33.05,97.091656874265569917743830787
28286,6925,"SIRO","2007-05-14","2007-05-16","HOLD",33.05,97.091656874265569917743830787
28286,6925,"SIRO","2007-05-14","2007-05-17","SELL",32.6784,96.0
10286,7034,"SIVB","2003-04-21","2003-04-21","BUY",21.24,100.0
10286,7034,"SIVB","2003-04-21","2003-04-22","SELL",22.9392,108.0
55302,4876,"SIX","2010-05-25","2010-05-25","BUY",36.65,100.0
55302,4876,"SIX","2010-05-25","2010-05-26","SELL",35.1,95.770804911323328785811732606
17683,4894,"SJI","2004-11-02","2004-11-02","BUY",49.25,100.0
17683,4894,"SJI","2004-11-02","2004-11-03","HOLD",48.1,97.66497461928934010152284264
17683,4894,"SJI","2004-11-02","2004-11-04","HOLD",48.88,99.24873096446700507614213198
17683,4894,"SJI","2004-11-02","2004-11-05","HOLD",48.6,98.680203045685279187817258883
17683,4894,"SJI","2004-11-02","2004-11-08","HOLD",48.52,98.517766497461928934010152284
17683,4894,"SJI","2004-11-02","2004-11-09","HOLD",48.7,98.883248730964467005076142132
17683,4894,"SJI","2004-11-02","2004-11-10","HOLD",48.6,98.680203045685279187817258883
17683,4894,"SJI","2004-11-02","2004-11-11","HOLD",49.0,99.492385786802030456852791878
17683,4894,"SJI","2004-11-02","2004-11-12","HOLD",48.99,99.472081218274111675126903553
17683,4894,"SJI","2004-11-02","2004-11-15","SELL",49.25,100.0
11260,4238,"SJM","2003-06-17","2003-06-17","BUY",41.45,100.0
11260,4238,"SJM","2003-06-17","2003-06-18","HOLD",41.5,100.120627261761158021712907118
11260,4238,"SJM","2003-06-17","2003-06-19","HOLD",41.23,99.469240048250904704463208685
11260,4238,"SJM","2003-06-17","2003-06-20","HOLD",41.4,99.879372738238841978287092883
11260,4238,"SJM","2003-06-17","2003-06-23","HOLD",40.52,97.756332931242460796139927624
11260,4238,"SJM","2003-06-17","2003-06-24","HOLD",41.2,99.396863691194209891435464415
11260,4238,"SJM","2003-06-17","2003-06-25","HOLD",41.51,100.14475271411338962605548854
11260,4238,"SJM","2003-06-17","2003-06-26","HOLD",41.05,99.034981905910735826296743064
11260,4238,"SJM","2003-06-17","2003-06-27","HOLD",40.4,97.466827503015681544028950543
11260,4238,"SJM","2003-06-17","2003-06-30","SELL",39.792,96.0
10086,4860,"SJR","2003-04-07","2003-04-07","BUY",11.66,100.0
10086,4860,"SJR","2003-04-07","2003-04-08","HOLD",11.56,99.142367066895368782161234991
10086,4860,"SJR","2003-04-07","2003-04-09","SELL",11.1936,96.0
13933,4824,"SJT","2003-12-26","2003-12-26","BUY",21.95,100.0
13933,4824,"SJT","2003-12-26","2003-12-29","HOLD",21.64,98.587699316628701594533029613
13933,4824,"SJT","2003-12-26","2003-12-30","HOLD",21.89,99.726651480637813211845102506
13933,4824,"SJT","2003-12-26","2003-12-31","HOLD",21.69,98.815489749430523917995444191
13933,4824,"SJT","2003-12-26","2004-01-02","HOLD",21.67,98.72437357630979498861047836
13933,4824,"SJT","2003-12-26","2004-01-05","HOLD",22.1,100.683371298405466970387243736
13933,4824,"SJT","2003-12-26","2004-01-06","HOLD",22.25,101.366742596810933940774487472
13933,4824,"SJT","2003-12-26","2004-01-07","HOLD",22.14,100.865603644646924829157175399
13933,4824,"SJT","2003-12-26","2004-01-08","HOLD",22.11,100.728929384965831435079726651
13933,4824,"SJT","2003-12-26","2004-01-09","SELL",22.55,102.733485193621867881548974943
14509,4877,"SJW","2004-02-02","2004-02-02","BUY",94.5,100.0
14509,4877,"SJW","2004-02-02","2004-02-03","HOLD",97.55,103.227513227513227513227513228
14509,4877,"SJW","2004-02-02","2004-02-04","HOLD",99.0,104.761904761904761904761904762
14509,4877,"SJW","2004-02-02","2004-02-05","HOLD",99.0,104.761904761904761904761904762
14509,4877,"SJW","2004-02-02","2004-02-06","HOLD",97.63,103.312169312169312169312169312
14509,4877,"SJW","2004-02-02","2004-02-09","HOLD",98.53,104.264550264550264550264550265
14509,4877,"SJW","2004-02-02","2004-02-10","HOLD",101.5,107.407407407407407407407407407
14509,4877,"SJW","2004-02-02","2004-02-11","SELL",102.06,108.0
9884,4878,"SKM","2003-04-02","2003-04-02","BUY",14.61,100.0
9884,4878,"SKM","2003-04-02","2003-04-03","HOLD",14.47,99.041752224503764544832306639
9884,4878,"SKM","2003-04-02","2003-04-04","HOLD",14.69,100.547570157426420260095824778
9884,4878,"SKM","2003-04-02","2003-04-07","SELL",15.7788,108.0
9552,4879,"SKX","2003-03-18","2003-03-18","BUY",6.75,100.0
9552,4879,"SKX","2003-03-18","2003-03-19","SELL",6.4,94.814814814814814814814814815
10088,6930,"SKYW","2003-04-07","2003-04-07","BUY",11.33,100.0
10088,6930,"SKYW","2003-04-07","2003-04-08","SELL",10.8768,96.0
10340,6909,"SLAB","2003-04-23","2003-04-23","BUY",31.15,100.0
10340,6909,"SLAB","2003-04-23","2003-04-24","HOLD",31.15,100.0
10340,6909,"SLAB","2003-04-23","2003-04-25","SELL",29.904,96.0
46526,4836,"SLB","2009-04-02","2009-04-02","BUY",42.84,100.0
46526,4836,"SLB","2009-04-02","2009-04-03","HOLD",45.07,105.205415499533146591970121382
46526,4836,"SLB","2009-04-02","2009-04-06","HOLD",43.95,102.591036414565826330532212885
46526,4836,"SLB","2009-04-02","2009-04-07","HOLD",42.99,100.350140056022408963585434174
46526,4836,"SLB","2009-04-02","2009-04-08","HOLD",43.54,101.63398692810457516339869281
46526,4836,"SLB","2009-04-02","2009-04-09","HOLD",44.16,103.081232492997198879551820728
46526,4836,"SLB","2009-04-02","2009-04-13","HOLD",44.25,103.291316526610644257703081233
46526,4836,"SLB","2009-04-02","2009-04-14","HOLD",44.11,102.96451914098972922502334267
46526,4836,"SLB","2009-04-02","2009-04-15","HOLD",45.53,106.279178338001867413632119514
46526,4836,"SLB","2009-04-02","2009-04-16","SELL",46.2672,108.0
15135,4881,"SLG","2004-03-23","2004-03-23","BUY",47.47,100.0
15135,4881,"SLG","2004-03-23","2004-03-24","HOLD",47.05,99.115230672003370549820939541
15135,4881,"SLG","2004-03-23","2004-03-25","HOLD",47.78,100.653044027807036022751211291
15135,4881,"SLG","2004-03-23","2004-03-26","HOLD",47.53,100.126395618285232778597008637
15135,4881,"SLG","2004-03-23","2004-03-29","HOLD",47.5,100.063197809142616389298504319
15135,4881,"SLG","2004-03-23","2004-03-30","HOLD",47.64,100.358120918474826206024857805
15135,4881,"SLG","2004-03-23","2004-03-31","HOLD",47.7,100.484516536760058984621866442
15135,4881,"SLG","2004-03-23","2004-04-01","HOLD",48.15,101.43248367389930482409943122
15135,4881,"SLG","2004-03-23","2004-04-02","HOLD",48.2,101.537813355803665472930271751
15135,4881,"SLG","2004-03-23","2004-04-05","SELL",46.57,98.104065725721508321044870444
9661,6905,"SLGN","2003-03-21","2003-03-21","BUY",22.9,100.0
9661,6905,"SLGN","2003-03-21","2003-03-24","HOLD",22.5,98.253275109170305676855895197
9661,6905,"SLGN","2003-03-21","2003-03-25","HOLD",22.31,97.423580786026200873362445415
9661,6905,"SLGN","2003-03-21","2003-03-26","SELL",21.984,96.0
32717,4888,"SLH","2008-02-06","2008-02-06","BUY",25.14,100.0
32717,4888,"SLH","2008-02-06","2008-02-07","HOLD",25.62,101.909307875894988066825775656
32717,4888,"SLH","2008-02-06","2008-02-08","HOLD",25.64,101.988862370723945902943516309
32717,4888,"SLH","2008-02-06","2008-02-11","HOLD",25.27,100.51710421638822593476531424
32717,4888,"SLH","2008-02-06","2008-02-12","HOLD",24.94,99.204455051710421638822593477
32717,4888,"SLH","2008-02-06","2008-02-13","HOLD",25.69,102.18774860779634049323786794
32717,4888,"SLH","2008-02-06","2008-02-14","HOLD",25.51,101.471758154335719968178202068
32717,4888,"SLH","2008-02-06","2008-02-15","SELL",24.1344,96.0
17748,6932,"SLM","2004-11-03","2004-11-03","BUY",49.9,100.0
17748,6932,"SLM","2004-11-03","2004-11-04","HOLD",49.44,99.078156312625250501002004009
17748,6932,"SLM","2004-11-03","2004-11-05","HOLD",48.89,97.975951903807615230460921844
17748,6932,"SLM","2004-11-03","2004-11-08","HOLD",49.16,98.517034068136272545090180361
17748,6932,"SLM","2004-11-03","2004-11-09","HOLD",49.32,98.837675350701402805611222445
17748,6932,"SLM","2004-11-03","2004-11-10","HOLD",49.2,98.597194388777555110220440882
17748,6932,"SLM","2004-11-03","2004-11-11","HOLD",50.47,101.142284569138276553106212425
17748,6932,"SLM","2004-11-03","2004-11-12","HOLD",50.61,101.422845691382765531062124248
17748,6932,"SLM","2004-11-03","2004-11-15","HOLD",51.09,102.384769539078156312625250502
17748,6932,"SLM","2004-11-03","2004-11-16","SELL",51.2,102.605210420841683366733466934
20986,4870,"SLW","2005-09-08","2005-09-08","BUY",3.79,100.0
20986,4870,"SLW","2005-09-08","2005-09-09","HOLD",3.76,99.208443271767810026385224274
20986,4870,"SLW","2005-09-08","2005-09-12","HOLD",3.81,100.52770448548812664907651715
20986,4870,"SLW","2005-09-08","2005-09-13","HOLD",3.77,99.47229551451187335092348285
20986,4870,"SLW","2005-09-08","2005-09-14","HOLD",3.89,102.638522427440633245382585752
20986,4870,"SLW","2005-09-08","2005-09-15","HOLD",4.0,105.54089709762532981530343008
20986,4870,"SLW","2005-09-08","2005-09-16","SELL",4.0932,108.0
10137,6842,"SLXP","2003-04-10","2003-04-10","BUY",9.45,100.0
10137,6842,"SLXP","2003-04-10","2003-04-11","SELL",10.206,108.0
20327,4882,"SM","2005-07-08","2005-07-08","BUY",31.95,100.0
20327,4882,"SM","2005-07-08","2005-07-11","HOLD",31.8,99.530516431924882629107981221
20327,4882,"SM","2005-07-08","2005-07-12","HOLD",32.25,100.938967136150234741784037559
20327,4882,"SM","2005-07-08","2005-07-13","HOLD",31.8,99.530516431924882629107981221
20327,4882,"SM","2005-07-08","2005-07-14","HOLD",31.08,97.27699530516431924882629108
20327,4882,"SM","2005-07-08","2005-07-15","SELL",30.672,96.0
28239,7019,"SMCI","2007-05-09","2007-05-09","BUY",10.89,100.0
28239,7019,"SMCI","2007-05-09","2007-05-10","SELL",10.4544,96.0
9553,4840,"SMG","2003-03-18","2003-03-18","BUY",52.0,100.0
9553,4840,"SMG","2003-03-18","2003-03-19","HOLD",51.32,98.692307692307692308
9553,4840,"SMG","2003-03-18","2003-03-20","HOLD",51.65,99.326923076923076923
9553,4840,"SMG","2003-03-18","2003-03-21","HOLD",53.3,102.5
9553,4840,"SMG","2003-03-18","2003-03-24","HOLD",52.55,101.057692307692307692
9553,4840,"SMG","2003-03-18","2003-03-25","HOLD",52.1,100.192307692307692308
9553,4840,"SMG","2003-03-18","2003-03-26","HOLD",52.15,100.288461538461538462
9553,4840,"SMG","2003-03-18","2003-03-27","HOLD",52.64,101.230769230769230769
9553,4840,"SMG","2003-03-18","2003-03-28","HOLD",52.49,100.942307692307692308
9553,4840,"SMG","2003-03-18","2003-03-31","SELL",51.8,99.615384615384615385
15676,4851,"SMI","2004-05-04","2004-05-04","BUY",12.5,100.0
15676,4851,"SMI","2004-05-04","2004-05-05","SELL",12.0,96.0
14077,4918,"SMP","2004-01-05","2004-01-05","BUY",12.5,100.0
14077,4918,"SMP","2004-01-05","2004-01-06","HOLD",13.2,105.6
14077,4918,"SMP","2004-01-05","2004-01-07","SELL",13.5,108.0
9885,6990,"SMRT","2003-04-02","2003-04-02","BUY",5.34,100.0
9885,6990,"SMRT","2003-04-02","2003-04-03","HOLD",5.38,100.74906367041198501872659176
9885,6990,"SMRT","2003-04-02","2003-04-04","HOLD",5.22,97.75280898876404494382022472
9885,6990,"SMRT","2003-04-02","2003-04-07","SELL",5.1264,96.0
11863,6874,"SMTC","2003-07-28","2003-07-28","BUY",16.54,100.0
11863,6874,"SMTC","2003-07-28","2003-07-29","HOLD",16.42,99.274486094316807738814993955
11863,6874,"SMTC","2003-07-28","2003-07-30","HOLD",16.44,99.395405078597339782345828296
11863,6874,"SMTC","2003-07-28","2003-07-31","SELL",17.8632,108.0
69524,4825,"SN","2012-08-28","2012-08-28","BUY",17.97,100.0
69524,4825,"SN","2012-08-28","2012-08-29","SELL",19.4076,108.0
25071,4885,"SNA","2006-07-26","2006-07-26","BUY",38.5,100.0
25071,4885,"SNA","2006-07-26","2006-07-27","SELL",41.58,108.0
24884,7043,"SNCR","2006-07-10","2006-07-10","BUY",9.0,100.0
24884,7043,"SNCR","2006-07-10","2006-07-11","SELL",8.39,93.222222222222222222
9455,6844,"SNDK","2003-03-13","2003-03-13","BUY",17.12,100.0
9455,6844,"SNDK","2003-03-13","2003-03-14","SELL",18.55,108.352803738317757009345794392
10702,4891,"SNE","2003-05-14","2003-05-14","BUY",26.15,100.0
10702,4891,"SNE","2003-05-14","2003-05-15","HOLD",25.62,97.973231357552581261950286807
10702,4891,"SNE","2003-05-14","2003-05-16","SELL",25.104,96.0
14122,4853,"SNH","2004-01-07","2004-01-07","BUY",18.2,100.0
14122,4853,"SNH","2004-01-07","2004-01-08","HOLD",17.91,98.406593406593406593406593407
14122,4853,"SNH","2004-01-07","2004-01-09","HOLD",18.02,99.010989010989010989010989011
14122,4853,"SNH","2004-01-07","2004-01-12","HOLD",18.43,101.263736263736263736263736264
14122,4853,"SNH","2004-01-07","2004-01-13","HOLD",18.54,101.868131868131868131868131868
14122,4853,"SNH","2004-01-07","2004-01-14","HOLD",18.31,100.604395604395604395604395604
14122,4853,"SNH","2004-01-07","2004-01-15","HOLD",18.4,101.098901098901098901098901099
14122,4853,"SNH","2004-01-07","2004-01-16","HOLD",18.38,100.98901098901098901098901099
14122,4853,"SNH","2004-01-07","2004-01-20","HOLD",18.2,100.0
14122,4853,"SNH","2004-01-07","2004-01-21","SELL",18.16,99.78021978021978021978021978
9767,7014,"SNHY","2003-04-01","2003-04-01","BUY",8.38,100.0
9767,7014,"SNHY","2003-04-01","2003-04-02","HOLD",8.39,100.119331742243436754176610979
